Campaign_ID,Company,Campaign_Type,Target_Audience,Duration,Channel_Used,Conversion_Rate,Acquisition_Cost,ROI,Location,Language,Clicks,Impressions,Engagement_Score,Customer_Segment,Date
5679,TechCorp,Display,Men 25-34,60 days,Website,0.0859,"$3,043.01",5.09,Los Angeles,Spanish,281,5023,8,Fashionistas,01/06/2023
5680,Peak Fitness Co,Social Media,Men 25-34,60 days,YouTube,0.0761,"$6,679.34",4.55,Chicago,French,485,6287,9,Tech Enthusiasts,01/06/2023
5681,NovaWorks,Social Media,Men 25-34,15 days,YouTube,0.0703,"$4,584.89",5.23,New York,Spanish,274,5243,3,Outdoor Adventurers,01/06/2023
5682,Alpha Innovations,Search,Men 18-24,45 days,Google Ads,0.1027,"$5,137.46",5.79,Miami,Mandarin,381,6245,7,Tech Enthusiasts,01/06/2023
5683,Vertex Media,Email,Men 25-34,15 days,Google Ads,0.0632,"$6,506.40",4.66,Miami,French,729,5892,10,Foodies,01/06/2023
5684,Bright Retail,Search,Women 35-44,15 days,Email,0.0678,"$17,378.49",6.56,Houston,German,349,6223,5,Health & Fitness,02/06/2023
5685,Peak Fitness Co,Social Media,Men 25-34,30 days,Google Ads,0.0339,"$19,382.66",2.83,Chicago,German,546,6424,3,Tech Enthusiasts,02/06/2023
5686,Alpha Innovations,Display,Women 25-34,30 days,Email,0.0658,"$4,208.40",5.32,New York,Spanish,794,4745,8,Health & Fitness,02/06/2023
5687,Crestline Brands,Social Media,Women 18-24,60 days,Instagram,0.0554,"$12,058.25",5.35,New York,German,358,6394,10,Tech Enthusiasts,02/06/2023
5688,TechCorp,Email,Men 25-34,45 days,Email,0.0584,"$3,918.60",4.97,Miami,Mandarin,728,5660,10,Foodies,02/06/2023
5689,Crestline Brands,Email,Women 35-44,30 days,Website,0.0633,"$5,250.21",6.15,Los Angeles,German,750,5024,4,Fashionistas,02/06/2023
5690,TechCorp,Social Media,Men 25-34,15 days,Email,0.053,"$5,767.89",5.56,Chicago,German,829,5892,1,Tech Enthusiasts,03/06/2023
5691,Bright Retail,Search,All Ages,60 days,YouTube,0.0534,"$1,051.40",5.11,Chicago,German,837,4851,10,Foodies,03/06/2023
5692,Bright Retail,Search,Women 18-24,30 days,Google Ads,0.0523,"$3,231.48",4.77,Chicago,German,852,5420,4,Fashionistas,03/06/2023
5693,Crestline Brands,Social Media,Women 18-24,15 days,Email,0.0891,"$4,816.08",4.69,Miami,Mandarin,278,4571,4,Fashionistas,03/06/2023
5694,Alpha Innovations,Influencer,Women 25-34,15 days,Instagram,0.0543,"$10,365.25",5.17,Miami,Mandarin,683,5974,7,Tech Enthusiasts,03/06/2023
5695,Vertex Media,Influencer,Men 35-44,15 days,Website,0.0705,"$9,204.94",5.27,Miami,German,828,5153,9,Outdoor Adventurers,03/06/2023
5696,Vertex Media,Search,All Ages,45 days,Email,0.0865,"$19,983.99",4.9,Miami,English,595,5043,9,Health & Fitness,03/06/2023
5697,Peak Fitness Co,Influencer,All Ages,30 days,Google Ads,0.0577,"$6,177.53",6.09,Houston,German,800,4732,1,Fashionistas,03/06/2023
5698,Vertex Media,Email,All Ages,45 days,Website,0.0618,"$12,220.50",5.46,New York,English,334,5838,2,Health & Fitness,03/06/2023
5699,Vertex Media,Social Media,Men 18-24,30 days,Website,0.0469,"$6,451.04",5.16,Houston,Mandarin,748,5282,2,Outdoor Adventurers,03/06/2023
5700,TechCorp,Display,Women 18-24,30 days,YouTube,0.087,"$6,801.37",4.11,Miami,Spanish,473,5324,10,Foodies,03/06/2023
5701,TechCorp,Display,Women 25-34,45 days,Google Ads,0.0551,"$13,360.47",5.95,Houston,English,335,4916,5,Tech Enthusiasts,03/06/2023
5702,Bright Retail,Email,Women 18-24,45 days,Email,0.1034,"$4,839.48",5.76,Miami,Spanish,459,4696,3,Outdoor Adventurers,04/06/2023
5703,Bright Retail,Influencer,Men 18-24,15 days,Email,0.0459,"$5,016.71",5.36,Miami,French,406,5339,1,Outdoor Adventurers,04/06/2023
5704,TechCorp,Email,Women 35-44,45 days,YouTube,0.0703,"$5,766.29",5.8,Chicago,Spanish,208,4772,7,Outdoor Adventurers,04/06/2023
5705,TechCorp,Search,Men 35-44,45 days,Instagram,0.0817,$582.02,5.58,Houston,French,569,5972,9,Fashionistas,04/06/2023
5706,TechCorp,Email,All Ages,45 days,Instagram,0.0787,"$2,209.39",4.14,Los Angeles,German,801,6160,5,Fashionistas,04/06/2023
5707,TechCorp,Search,Women 25-34,15 days,Instagram,0.0794,"$11,991.51",5.09,Miami,English,424,5806,1,Health & Fitness,04/06/2023
5708,TechCorp,Search,All Ages,45 days,Email,0.0633,"$18,357.49",5.77,New York,Spanish,864,5396,1,Outdoor Adventurers,04/06/2023
5709,Alpha Innovations,Email,Men 18-24,45 days,Website,0.0863,"$15,785.44",5.3,New York,French,270,6043,5,Health & Fitness,04/06/2023
5710,Alpha Innovations,Display,Women 25-34,15 days,YouTube,0.0952,"$1,909.48",4.53,Houston,French,439,5894,9,Outdoor Adventurers,04/06/2023
5711,Peak Fitness Co,Influencer,Men 35-44,60 days,Email,0.1036,"$6,753.20",5.14,Houston,French,241,5168,1,Outdoor Adventurers,04/06/2023
5712,Bright Retail,Email,Men 25-34,30 days,Website,0.0734,"$3,339.95",4.84,Houston,Mandarin,467,5590,7,Fashionistas,04/06/2023
5713,Bright Retail,Email,Women 35-44,60 days,Google Ads,0.0644,"$11,548.59",3.54,Miami,French,369,4981,2,Health & Fitness,04/06/2023
5714,Vertex Media,Email,All Ages,30 days,Email,0.0455,"$16,991.45",5.32,Houston,French,511,6182,1,Outdoor Adventurers,04/06/2023
5715,Alpha Innovations,Search,Men 35-44,15 days,YouTube,0.0687,"$11,470.54",4.71,Chicago,French,697,5820,7,Tech Enthusiasts,04/06/2023
5716,NovaWorks,Email,All Ages,15 days,Website,0.0599,"$9,743.05",5.46,Los Angeles,English,670,5039,9,Tech Enthusiasts,04/06/2023
5717,Alpha Innovations,Influencer,Men 18-24,15 days,Website,0.0643,"$9,086.52",5.02,Chicago,German,445,6056,7,Outdoor Adventurers,04/06/2023
5718,TechCorp,Social Media,Men 25-34,15 days,Email,0.0678,"$9,500.29",3.57,Chicago,English,479,5087,10,Fashionistas,05/06/2023
5719,Vertex Media,Display,Women 25-34,45 days,Email,0.0723,"$17,421.40",4.4,New York,French,889,4981,3,Outdoor Adventurers,05/06/2023
5720,Bright Retail,Social Media,Men 35-44,60 days,Google Ads,0.0428,"$8,735.89",4.04,Los Angeles,French,358,5485,5,Health & Fitness,05/06/2023
5721,TechCorp,Display,Women 25-34,45 days,Email,0.0873,"$16,898.38",5.24,Los Angeles,Spanish,891,4912,2,Fashionistas,05/06/2023
5722,Peak Fitness Co,Search,Women 25-34,15 days,Website,0.0863,"$5,114.85",4.74,Houston,Spanish,771,6036,4,Health & Fitness,05/06/2023
5723,Alpha Innovations,Email,Women 18-24,15 days,Website,0.0891,"$17,172.35",5.25,Miami,Mandarin,641,6073,8,Outdoor Adventurers,05/06/2023
5724,TechCorp,Search,Men 35-44,15 days,YouTube,0.0563,"$7,004.65",4.79,Chicago,Spanish,713,5035,4,Tech Enthusiasts,05/06/2023
5725,Alpha Innovations,Email,All Ages,45 days,Instagram,0.1013,"$17,396.69",4.52,Los Angeles,Spanish,459,6033,10,Health & Fitness,05/06/2023
5726,Peak Fitness Co,Social Media,Women 35-44,15 days,Instagram,0.078,"$1,378.50",4.72,New York,English,716,5424,5,Tech Enthusiasts,05/06/2023
5727,Alpha Innovations,Display,Women 25-34,45 days,Email,0.0455,$784.44,5.32,Chicago,Mandarin,429,5091,5,Fashionistas,05/06/2023
5728,Bright Retail,Social Media,Men 18-24,45 days,Google Ads,0.0952,"$4,479.15",5.4,Miami,Mandarin,308,5130,6,Health & Fitness,06/06/2023
5729,Bright Retail,Social Media,Men 35-44,45 days,Website,0.0631,"$17,492.25",4.76,Los Angeles,English,230,5323,3,Outdoor Adventurers,06/06/2023
5730,NovaWorks,Display,Women 18-24,15 days,Instagram,0.0621,"$1,001.48",6.19,Chicago,French,475,6125,2,Health & Fitness,06/06/2023
5731,NovaWorks,Social Media,Men 18-24,30 days,Google Ads,0.0562,"$11,055.29",6.21,Chicago,Spanish,308,4811,1,Foodies,06/06/2023
5732,Alpha Innovations,Display,All Ages,60 days,Email,0.0827,"$10,843.14",4.59,Chicago,Mandarin,516,5372,4,Tech Enthusiasts,06/06/2023
5733,Crestline Brands,Display,All Ages,30 days,Email,0.0726,"$5,751.46",5.39,Chicago,German,590,5107,7,Tech Enthusiasts,06/06/2023
5734,Bright Retail,Social Media,Men 25-34,15 days,YouTube,0.0641,"$5,387.06",4.8,Houston,Mandarin,389,5234,9,Fashionistas,07/06/2023
5735,NovaWorks,Display,Women 35-44,15 days,Email,0.0613,"$3,514.83",4.62,Miami,English,498,5673,9,Outdoor Adventurers,07/06/2023
5736,TechCorp,Display,Women 35-44,45 days,Instagram,0.0927,"$15,728.83",5.41,New York,English,834,5920,6,Health & Fitness,07/06/2023
5737,Bright Retail,Search,Men 25-34,15 days,Instagram,0.0712,"$2,027.34",6.18,Chicago,Spanish,831,6230,3,Foodies,07/06/2023
5738,Peak Fitness Co,Social Media,Men 18-24,60 days,Google Ads,0.0442,"$16,885.68",4.96,Chicago,Mandarin,307,6199,9,Health & Fitness,07/06/2023
5739,Bright Retail,Influencer,Men 25-34,45 days,Instagram,0.0563,"$12,255.94",4.46,Miami,English,630,6066,8,Foodies,07/06/2023
5740,TechCorp,Search,Men 25-34,60 days,YouTube,0.0552,"$2,904.15",4.89,New York,Mandarin,375,4803,3,Outdoor Adventurers,07/06/2023
5741,Peak Fitness Co,Influencer,All Ages,60 days,YouTube,0.073,"$12,519.11",4.83,Chicago,Spanish,840,5204,8,Fashionistas,07/06/2023
5742,Bright Retail,Influencer,Men 18-24,45 days,Google Ads,0.0493,"$12,379.88",6.76,Miami,German,850,5018,7,Health & Fitness,07/06/2023
5743,TechCorp,Search,All Ages,45 days,Google Ads,0.0532,"$17,621.63",4.53,Los Angeles,Mandarin,644,5798,8,Health & Fitness,07/06/2023
5744,Vertex Media,Display,Women 18-24,45 days,Email,0.0621,"$17,367.19",5.66,Chicago,English,482,5082,6,Foodies,07/06/2023
5745,NovaWorks,Email,Women 35-44,30 days,YouTube,0.0649,"$1,307.66",4.69,Houston,French,819,6387,5,Health & Fitness,07/06/2023
5746,NovaWorks,Influencer,Men 18-24,15 days,Instagram,0.0645,"$4,926.27",4.93,Houston,English,676,5095,10,Health & Fitness,07/06/2023
5747,Bright Retail,Social Media,All Ages,15 days,Website,0.0976,"$17,453.53",4.47,Chicago,German,359,5167,4,Fashionistas,08/06/2023
5748,Peak Fitness Co,Display,Men 35-44,45 days,YouTube,0.0495,"$8,162.53",6.18,Chicago,German,244,4538,7,Health & Fitness,08/06/2023
5749,Alpha Innovations,Email,Women 35-44,15 days,Instagram,0.0371,"$13,218.67",5.44,New York,Mandarin,390,5067,7,Health & Fitness,08/06/2023
5750,Bright Retail,Influencer,All Ages,45 days,Google Ads,0.0602,"$7,894.57",5.19,Houston,Spanish,572,5424,4,Tech Enthusiasts,08/06/2023
5751,Peak Fitness Co,Display,Women 18-24,60 days,Google Ads,0.0871,"$9,247.99",4.97,Chicago,Mandarin,873,6277,4,Foodies,08/06/2023
5752,Crestline Brands,Social Media,Men 18-24,60 days,Email,0.1007,"$12,268.48",4.72,Houston,German,416,5696,6,Health & Fitness,08/06/2023
5753,Crestline Brands,Search,Men 35-44,45 days,Website,0.0767,"$10,368.19",5.32,New York,Mandarin,814,4740,5,Fashionistas,08/06/2023
5754,NovaWorks,Email,Men 25-34,30 days,Google Ads,0.0534,"$3,649.18",5.52,Los Angeles,Spanish,381,5366,3,Outdoor Adventurers,09/06/2023
5755,NovaWorks,Email,Women 35-44,30 days,YouTube,0.0788,"$11,003.00",4.58,Miami,English,583,6480,9,Tech Enthusiasts,09/06/2023
5756,Peak Fitness Co,Search,Women 25-34,60 days,Instagram,0.0439,"$6,772.27",4.71,Houston,English,591,5027,2,Fashionistas,09/06/2023
5757,NovaWorks,Display,Men 35-44,15 days,Email,0.0959,"$5,006.74",5.9,New York,English,477,5054,8,Tech Enthusiasts,09/06/2023
5758,Bright Retail,Search,Men 35-44,15 days,Instagram,0.0882,"$10,794.91",5.49,Miami,Spanish,780,4895,7,Health & Fitness,09/06/2023
5759,Vertex Media,Search,Men 35-44,30 days,Email,0.054,"$18,438.60",5.04,Houston,Mandarin,491,4924,7,Tech Enthusiasts,09/06/2023
5760,Alpha Innovations,Email,Women 35-44,30 days,Google Ads,0.0576,"$11,722.21",3.85,Chicago,Mandarin,348,6468,9,Health & Fitness,09/06/2023
5761,NovaWorks,Influencer,Women 35-44,15 days,Instagram,0.0681,"$7,401.52",5.86,Houston,French,401,4678,10,Outdoor Adventurers,09/06/2023
5762,Bright Retail,Display,Women 25-34,15 days,Email,0.0421,"$3,653.77",5.64,Miami,French,812,4717,7,Health & Fitness,09/06/2023
5763,TechCorp,Influencer,Women 25-34,60 days,Google Ads,0.0635,"$12,473.94",5.32,Chicago,German,602,5557,3,Fashionistas,10/06/2023
5764,TechCorp,Search,Women 18-24,30 days,Instagram,0.0714,"$18,587.53",5.24,Chicago,Spanish,294,4831,2,Foodies,10/06/2023
5765,Alpha Innovations,Display,Men 35-44,60 days,Email,0.0684,"$15,352.41",5.34,New York,Spanish,743,5873,3,Outdoor Adventurers,10/06/2023
5766,Peak Fitness Co,Display,Men 18-24,45 days,Email,0.0809,"$17,646.01",4.96,Los Angeles,French,332,5893,4,Outdoor Adventurers,10/06/2023
5767,NovaWorks,Display,Women 18-24,30 days,Instagram,0.0731,"$3,837.78",5.48,Miami,French,766,4560,1,Tech Enthusiasts,10/06/2023
5768,Peak Fitness Co,Influencer,Men 25-34,45 days,Instagram,0.0734,"$2,580.41",5.3,Los Angeles,English,314,5190,6,Tech Enthusiasts,10/06/2023
5769,Bright Retail,Display,Men 35-44,15 days,Email,0.0621,"$6,494.27",6.02,Miami,English,531,5999,5,Tech Enthusiasts,10/06/2023
5770,Vertex Media,Search,Women 25-34,45 days,Website,0.0649,"$9,777.52",4.88,Los Angeles,Mandarin,875,5999,8,Tech Enthusiasts,11/06/2023
5771,Bright Retail,Influencer,Men 18-24,45 days,Instagram,0.0616,"$15,725.21",4.95,New York,English,408,5866,10,Outdoor Adventurers,11/06/2023
5772,Peak Fitness Co,Display,Women 18-24,30 days,Email,0.0317,"$12,419.35",5.85,Chicago,French,275,5697,8,Tech Enthusiasts,11/06/2023
5773,Vertex Media,Social Media,Women 25-34,60 days,Instagram,0.0661,"$17,162.38",5.07,Miami,English,791,5989,8,Fashionistas,11/06/2023
5774,Alpha Innovations,Influencer,All Ages,45 days,Email,0.0581,"$10,597.50",4.09,New York,Mandarin,806,5226,2,Tech Enthusiasts,11/06/2023
5775,TechCorp,Influencer,Women 35-44,45 days,Google Ads,0.1029,"$1,873.91",5.08,Los Angeles,Mandarin,438,5520,6,Foodies,11/06/2023
5776,NovaWorks,Search,Men 18-24,15 days,YouTube,0.097,"$17,323.23",5.14,Los Angeles,French,670,5032,3,Tech Enthusiasts,11/06/2023
5777,Crestline Brands,Display,Women 18-24,60 days,Website,0.0748,"$1,822.15",5.43,Chicago,German,846,6291,3,Foodies,11/06/2023
5778,Alpha Innovations,Display,All Ages,45 days,Website,0.0703,"$3,173.91",4.49,Houston,German,276,5106,8,Tech Enthusiasts,11/06/2023
5779,Peak Fitness Co,Display,Women 25-34,15 days,Email,0.052,"$1,438.78",4.68,Los Angeles,Mandarin,340,6252,3,Tech Enthusiasts,12/06/2023
5780,Peak Fitness Co,Influencer,Men 25-34,60 days,Website,0.0598,"$10,609.86",5.15,Los Angeles,Spanish,274,6055,4,Health & Fitness,12/06/2023
5781,NovaWorks,Social Media,Women 25-34,15 days,Website,0.0732,"$7,439.70",5.49,Los Angeles,English,417,5889,8,Tech Enthusiasts,12/06/2023
5782,NovaWorks,Search,Men 25-34,15 days,Website,0.0571,"$15,104.49",3.81,Miami,Spanish,657,4646,7,Foodies,12/06/2023
5783,Crestline Brands,Search,Women 18-24,60 days,Instagram,0.0598,"$16,280.22",4.17,Miami,English,858,4869,3,Tech Enthusiasts,12/06/2023
5784,Bright Retail,Influencer,Men 18-24,30 days,Google Ads,0.0766,"$12,146.82",4.9,Los Angeles,German,609,4802,1,Health & Fitness,12/06/2023
5785,Bright Retail,Display,Men 18-24,15 days,Email,0.0626,"$12,887.60",5.08,Los Angeles,English,225,5771,1,Health & Fitness,12/06/2023
5786,Alpha Innovations,Social Media,Women 25-34,60 days,YouTube,0.0564,"$3,538.61",5.83,Miami,Spanish,853,5806,10,Health & Fitness,12/06/2023
5787,Peak Fitness Co,Email,All Ages,60 days,Google Ads,0.067,"$5,470.48",4.91,Miami,Mandarin,414,5422,7,Outdoor Adventurers,12/06/2023
5788,NovaWorks,Influencer,Men 18-24,45 days,Email,0.0666,"$10,839.26",4.62,New York,German,262,6383,5,Foodies,12/06/2023
5789,Alpha Innovations,Social Media,Men 35-44,45 days,Google Ads,0.0631,"$19,264.97",5.36,Miami,German,684,4761,4,Outdoor Adventurers,13/06/2023
5790,TechCorp,Email,Women 25-34,60 days,Website,0.0678,"$2,130.18",5.47,Miami,French,777,6417,9,Foodies,13/06/2023
5791,Alpha Innovations,Email,All Ages,60 days,YouTube,0.0803,"$13,648.24",4.15,Chicago,English,585,5507,8,Outdoor Adventurers,13/06/2023
5792,TechCorp,Social Media,Men 25-34,30 days,Email,0.0668,"$9,036.68",5.66,New York,Mandarin,805,5356,3,Outdoor Adventurers,14/06/2023
5793,TechCorp,Email,Women 25-34,30 days,Instagram,0.0563,"$6,355.40",5.54,Miami,English,644,5422,5,Foodies,14/06/2023
5794,Vertex Media,Search,All Ages,30 days,Email,0.0555,"$8,411.34",4.37,Houston,Spanish,402,5222,8,Tech Enthusiasts,14/06/2023
5795,Peak Fitness Co,Email,Women 25-34,45 days,Email,0.0976,"$13,520.60",5.74,New York,Spanish,437,5357,3,Tech Enthusiasts,14/06/2023
5796,Bright Retail,Email,Men 18-24,30 days,YouTube,0.0706,"$4,788.48",6.03,New York,Spanish,300,5187,4,Tech Enthusiasts,14/06/2023
5797,Crestline Brands,Search,Men 18-24,60 days,Email,0.0689,"$13,134.52",4.42,Chicago,Mandarin,789,5500,10,Foodies,14/06/2023
5798,Crestline Brands,Social Media,Men 18-24,60 days,Website,0.0784,"$2,896.70",3.82,New York,French,578,5179,4,Outdoor Adventurers,14/06/2023
5799,Peak Fitness Co,Social Media,Women 25-34,30 days,Email,0.0938,"$18,899.33",4.46,Los Angeles,French,419,5333,2,Health & Fitness,14/06/2023
5800,Bright Retail,Social Media,Women 25-34,15 days,YouTube,0.0695,"$1,518.90",5.31,Houston,French,539,4659,2,Health & Fitness,14/06/2023
5801,Crestline Brands,Social Media,Men 18-24,60 days,Google Ads,0.0593,"$16,755.78",6.06,Los Angeles,German,370,5631,2,Foodies,14/06/2023
5802,Bright Retail,Display,Men 25-34,60 days,Instagram,0.0783,"$17,742.08",5.11,New York,French,389,6196,7,Outdoor Adventurers,14/06/2023
5803,Peak Fitness Co,Social Media,Women 18-24,60 days,Instagram,0.0703,$959.55,5.54,Los Angeles,French,619,6349,9,Health & Fitness,15/06/2023
5804,NovaWorks,Influencer,Men 18-24,30 days,Instagram,0.0737,"$14,047.81",5.17,Houston,French,257,6286,6,Tech Enthusiasts,15/06/2023
5805,Alpha Innovations,Email,Men 18-24,15 days,Google Ads,0.0851,"$17,392.75",4.63,New York,Spanish,890,5476,7,Health & Fitness,15/06/2023
5806,Bright Retail,Display,Men 25-34,60 days,Instagram,0.0328,"$17,561.19",5.57,Houston,English,468,6103,2,Health & Fitness,15/06/2023
5807,Alpha Innovations,Search,Women 18-24,60 days,YouTube,0.0923,"$19,924.44",4.69,Los Angeles,Mandarin,225,4762,6,Health & Fitness,15/06/2023
5808,Vertex Media,Influencer,Women 25-34,60 days,Instagram,0.0445,"$15,792.82",3.94,Houston,German,502,5105,8,Foodies,15/06/2023
5809,Bright Retail,Display,Men 25-34,30 days,Instagram,0.042,"$15,086.88",5.54,Miami,Mandarin,501,6289,5,Tech Enthusiasts,15/06/2023
5810,Bright Retail,Display,Men 18-24,30 days,YouTube,0.0616,"$6,378.38",4.9,Los Angeles,English,422,4670,8,Outdoor Adventurers,15/06/2023
5811,Peak Fitness Co,Email,Women 25-34,30 days,Google Ads,0.0593,"$9,400.03",5.39,Chicago,Mandarin,266,5682,4,Fashionistas,15/06/2023
5812,Alpha Innovations,Search,Women 35-44,30 days,Instagram,0.0605,"$2,414.84",4.6,Chicago,Mandarin,409,5838,3,Foodies,15/06/2023
5813,TechCorp,Social Media,Men 18-24,45 days,Website,0.0589,"$6,329.92",5.08,New York,French,276,6410,3,Fashionistas,15/06/2023
5814,Alpha Innovations,Influencer,Men 25-34,30 days,Email,0.0821,"$4,259.32",4.88,Los Angeles,German,279,4655,4,Tech Enthusiasts,15/06/2023
5815,Crestline Brands,Email,Men 35-44,15 days,Email,0.0792,"$11,351.58",5.88,Los Angeles,French,523,5988,1,Fashionistas,16/06/2023
5816,Peak Fitness Co,Display,Men 35-44,60 days,YouTube,0.0579,"$2,651.65",4.71,Los Angeles,French,217,4722,3,Outdoor Adventurers,16/06/2023
5817,Alpha Innovations,Display,Men 35-44,15 days,Website,0.0581,"$5,314.85",4.94,New York,English,370,6454,2,Fashionistas,16/06/2023
5818,Bright Retail,Influencer,Men 35-44,15 days,Email,0.0608,"$19,245.20",4.42,Miami,German,798,4883,2,Fashionistas,16/06/2023
5819,TechCorp,Email,Women 18-24,60 days,Website,0.0801,"$2,211.92",5.33,Miami,French,795,4519,9,Foodies,16/06/2023
5820,Bright Retail,Email,Men 25-34,30 days,Google Ads,0.0713,"$4,175.42",4.37,Chicago,French,444,5668,2,Foodies,16/06/2023
5821,Crestline Brands,Email,Men 25-34,45 days,Email,0.0765,"$7,744.51",5.16,Miami,French,424,6198,2,Outdoor Adventurers,16/06/2023
5822,TechCorp,Email,Men 18-24,60 days,YouTube,0.0867,"$17,011.23",4.94,Los Angeles,French,385,5709,9,Outdoor Adventurers,16/06/2023
5823,Peak Fitness Co,Search,Women 18-24,15 days,Website,0.0672,"$10,366.64",4.73,Houston,German,203,5112,7,Fashionistas,16/06/2023
5824,Alpha Innovations,Search,Women 18-24,30 days,Google Ads,0.0642,"$17,361.38",5.33,Miami,English,580,6345,7,Fashionistas,16/06/2023
5825,Vertex Media,Email,Women 18-24,45 days,Website,0.0685,"$1,348.86",4.51,Miami,Mandarin,544,5422,8,Outdoor Adventurers,17/06/2023
5826,Bright Retail,Display,Women 25-34,15 days,Email,0.0942,"$7,275.68",4.47,Houston,Mandarin,569,5484,9,Tech Enthusiasts,17/06/2023
5827,Peak Fitness Co,Search,Women 35-44,15 days,Google Ads,0.0656,"$17,706.14",5.4,Los Angeles,Spanish,454,4848,4,Foodies,17/06/2023
5828,Crestline Brands,Influencer,Men 35-44,45 days,Email,0.0887,"$14,612.88",5.12,New York,English,384,4564,6,Fashionistas,17/06/2023
5829,Alpha Innovations,Display,Men 18-24,45 days,YouTube,0.0807,"$10,115.08",5.44,Houston,German,465,4716,5,Fashionistas,17/06/2023
5830,TechCorp,Search,Men 25-34,15 days,Website,0.0602,"$3,120.26",5.79,Los Angeles,German,681,5736,9,Foodies,17/06/2023
5831,Peak Fitness Co,Display,All Ages,30 days,Email,0.0649,"$1,307.70",5.74,New York,French,432,4858,7,Outdoor Adventurers,17/06/2023
5832,Alpha Innovations,Search,Men 25-34,15 days,Email,0.078,"$18,779.58",4.37,New York,German,647,5055,6,Tech Enthusiasts,17/06/2023
5833,Vertex Media,Search,Men 25-34,60 days,Website,0.0624,"$8,947.60",5.45,Miami,German,848,6393,1,Outdoor Adventurers,17/06/2023
5834,Peak Fitness Co,Display,Men 18-24,30 days,Website,0.098,"$15,937.84",5.48,Los Angeles,Spanish,607,4710,7,Health & Fitness,17/06/2023
